airline_name,overall_rating,review_date,seat_type,type_of_traveller,is_recommended,verified,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,inflight_entertainment,value_for_money,rating_category
Vietnam Airlines,7.0,2019-08-15,Economy Class,Business,0,True,5.0,5.0,3.0,1.0,1.0,4.0,High
Vietnam Airlines,2.0,,Premium Economy,Solo Leisure,0,True,4.0,2.0,3.0,1.0,1.0,3.0,Low
Vietnam Airlines,2.0,,Business Class,Family Leisure,0,True,2.0,2.0,3.0,1.0,3.0,1.0,Low
Vietnam Airlines,6.0,2019-07-29,Economy Class,Solo Leisure,0,False,4.0,2.0,3.0,4.0,1.0,3.0,Medium
Vietnam Airlines,4.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,2.0,4.0,3.0,Medium
Vietnam Airlines,9.0,2019-07-08,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,4.0,4.0,High
Vietnam Airlines,1.0,2019-07-06,Economy Class,Business,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Vietnam Airlines,9.0,,Premium Economy,Business,1,True,4.0,4.0,4.0,5.0,4.0,4.0,High
Vietnam Airlines,2.0,,Economy Class,Couple Leisure,0,True,1.0,2.0,1.0,3.0,3.0,3.0,Low
Vietnam Airlines,7.0,2019-06-19,Economy Class,Family Leisure,1,False,4.0,2.0,3.0,3.0,3.0,4.0,High
Vietnam Airlines,9.0,2019-06-15,Economy Class,Solo Leisure,1,True,5.0,4.0,4.0,5.0,2.0,5.0,High
Vietnam Airlines,1.0,2019-06-04,Economy Class,Couple Leisure,0,True,3.0,4.0,4.0,1.0,3.0,1.0,Low
Virgin America,2.0,2022-03-30,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin America,2.0,2018-04-25,Economy Class,Solo Leisure,1,True,1.0,1.0,3.0,4.0,1.0,2.0,Low
Virgin America,8.0,2018-04-18,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,5.0,4.0,5.0,High
Virgin America,1.0,2018-03-24,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin America,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Virgin America,6.0,,First Class,Solo Leisure,0,True,3.0,4.0,5.0,2.0,2.0,3.0,Medium
Virgin America,1.0,2018-03-19,Premium Economy,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin America,1.0,2018-03-11,Economy Class,Family Leisure,0,True,3.0,1.0,1.0,1.0,3.0,1.0,Low
Virgin America,1.0,2018-03-08,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,1.0,2.0,1.0,Low
Virgin America,3.0,2018-02-26,Economy Class,Business,0,True,4.0,1.0,2.0,1.0,4.0,3.0,Low
Virgin America,3.0,2018-02-25,Economy Class,Business,0,True,2.0,1.0,5.0,1.0,2.0,2.0,Low
Virgin America,8.0,2018-02-20,Economy Class,Solo Leisure,1,True,4.0,3.0,5.0,4.0,2.0,5.0,High
Virgin America,3.0,2018-02-15,Economy Class,Business,0,True,2.0,4.0,1.0,1.0,2.0,1.0,Low
Virgin America,3.0,,Economy Class,Family Leisure,0,True,5.0,4.0,2.0,4.0,5.0,1.0,Low
Virgin America,1.0,2018-01-11,Economy Class,Business,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin America,2.0,2018-01-07,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,5.0,2.0,Low
Virgin America,7.0,,First Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,3.0,4.0,High
Virgin America,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,3.0,1.0,2.0,1.0,Low
Virgin America,1.0,,Premium Economy,Family Leisure,0,True,2.0,2.0,1.0,1.0,2.0,1.0,Low
Virgin America,4.0,,First Class,Family Leisure,0,True,5.0,3.0,3.0,4.0,3.0,3.0,Medium
Virgin America,9.0,2017-12-25,Economy Class,Solo Leisure,1,True,3.0,5.0,4.0,3.0,5.0,5.0,High
Virgin America,1.0,2017-12-05,Economy Class,Business,0,True,2.0,1.0,1.0,2.0,2.0,1.0,Low
Virgin America,3.0,2017-11-07,Economy Class,Couple Leisure,0,False,4.0,2.0,2.0,2.0,5.0,3.0,Low
Virgin America,9.0,2017-10-25,Premium Economy,Business,1,False,4.0,4.0,5.0,5.0,5.0,5.0,High
Virgin America,1.0,2017-10-11,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,3.0,1.0,Low
Virgin America,1.0,2017-09-25,Economy Class,Business,0,False,3.0,2.0,2.0,1.0,2.0,1.0,Low
Virgin America,3.0,2017-09-24,First Class,Business,0,False,2.0,2.0,1.0,1.0,3.0,2.0,Low
Virgin America,1.0,2017-09-17,Economy Class,Solo Leisure,0,False,4.0,4.0,2.0,3.0,4.0,1.0,Low
Virgin America,1.0,2017-09-11,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,2.0,1.0,Low
Virgin America,6.0,,Economy Class,Couple Leisure,0,False,3.0,1.0,2.0,3.0,4.0,4.0,Medium
Virgin America,3.0,2017-08-18,Economy Class,Solo Leisure,0,False,3.0,5.0,4.0,1.0,4.0,1.0,Low
Virgin America,1.0,2017-08-16,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,4.0,5.0,4.0,Low
Virgin America,5.0,,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,4.0,3.0,1.0,Medium
Virgin America,1.0,,Economy Class,Business,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin America,4.0,2017-06-04,Economy Class,Family Leisure,0,False,4.0,3.0,2.0,1.0,3.0,2.0,Medium
Virgin America,2.0,2017-06-04,Economy Class,Solo Leisure,1,False,3.0,1.0,4.0,4.0,1.0,5.0,Low
Virgin America,8.0,2017-04-18,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,High
Virgin America,5.0,2017-03-26,Business Class,Business,0,False,4.0,3.0,3.0,4.0,2.0,3.0,Medium
Virgin America,1.0,2017-03-17,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,4.0,5.0,Low
Virgin America,4.0,2017-03-05,First Class,Family Leisure,0,False,2.0,2.0,2.0,3.0,2.0,3.0,Medium
Virgin America,1.0,2017-02-10,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin America,4.0,2017-01-19,Economy Class,Solo Leisure,0,False,2.0,5.0,4.0,1.0,2.0,3.0,Medium
Virgin America,2.0,2017-01-18,Economy Class,Solo Leisure,1,False,5.0,5.0,2.0,3.0,2.0,2.0,Low
Virgin America,5.0,2017-01-09,Economy Class,Family Leisure,0,False,4.0,4.0,2.0,3.0,3.0,3.0,Medium
Virgin America,4.0,2017-01-07,Economy Class,Solo Leisure,0,False,3.0,3.0,3.0,2.0,4.0,2.0,Medium
Virgin America,1.0,2017-01-06,Economy Class,Couple Leisure,0,False,3.0,1.0,1.0,1.0,1.0,2.0,Low
Virgin America,1.0,2016-12-20,Economy Class,Solo Leisure,0,False,3.0,3.0,1.0,1.0,2.0,1.0,Low
Virgin America,3.0,2016-12-13,Economy Class,Couple Leisure,0,False,1.0,2.0,1.0,3.0,1.0,1.0,Low
Virgin America,2.0,,Premium Economy,Business,0,False,3.0,3.0,3.0,1.0,3.0,1.0,Low
Virgin America,2.0,2016-10-25,Economy Class,Couple Leisure,0,False,3.0,3.0,3.0,1.0,2.0,2.0,Low
Virgin America,3.0,,Economy Class,Solo Leisure,0,False,2.0,1.0,1.0,3.0,3.0,3.0,Low
Virgin America,1.0,2016-09-14,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin America,1.0,2016-09-06,Economy Class,Solo Leisure,0,False,3.0,1.0,2.0,1.0,2.0,2.0,Low
Virgin America,1.0,2016-08-25,Economy Class,Couple Leisure,1,False,5.0,5.0,2.0,4.0,5.0,5.0,Low
Virgin America,8.0,2016-08-13,Economy Class,Solo Leisure,1,False,4.0,4.0,3.0,4.0,4.0,5.0,High
Virgin America,4.0,2016-07-25,Economy Class,Business,0,False,1.0,2.0,1.0,3.0,4.0,3.0,Medium
Virgin America,1.0,2016-06-15,Economy Class,Solo Leisure,1,False,3.0,3.0,2.0,5.0,2.0,5.0,Low
Virgin America,2.0,,First Class,Couple Leisure,0,False,3.0,1.0,2.0,1.0,3.0,2.0,Low
Virgin America,2.0,,Economy Class,Family Leisure,0,False,2.0,2.0,2.0,1.0,3.0,2.0,Low
Virgin America,1.0,,Economy Class,Solo Leisure,0,False,3.0,3.0,3.0,1.0,2.0,1.0,Low
Virgin America,9.0,,First Class,Solo Leisure,1,False,5.0,5.0,4.0,5.0,5.0,4.0,High
Virgin America,9.0,2016-03-28,Economy Class,Business,1,False,5.0,5.0,2.0,4.0,2.0,5.0,High
Virgin America,1.0,2016-03-15,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Virgin America,2.0,2016-03-12,Economy Class,Couple Leisure,0,False,2.0,3.0,3.0,1.0,2.0,3.0,Low
Virgin America,8.0,2016-03-06,Economy Class,Couple Leisure,1,False,4.0,5.0,3.0,5.0,2.0,4.0,High
Virgin America,1.0,2016-03-06,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Virgin America,8.0,,Economy Class,Business,1,False,4.0,4.0,4.0,4.0,5.0,3.0,High
Virgin America,2.0,2016-02-20,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,3.0,1.0,1.0,Low
Virgin America,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,3.0,5.0,5.0,5.0,Low
Virgin America,8.0,2016-01-29,Economy Class,Family Leisure,1,False,4.0,5.0,4.0,4.0,4.0,5.0,High
Virgin America,1.0,,Premium Economy,Solo Leisure,1,False,4.0,5.0,4.0,5.0,3.0,5.0,Low
Virgin America,1.0,2016-01-18,Economy Class,Family Leisure,0,False,2.0,2.0,2.0,1.0,2.0,1.0,Low
Virgin America,1.0,2016-01-15,Economy Class,Family Leisure,1,False,3.0,3.0,2.0,5.0,2.0,5.0,Low
Virgin America,1.0,2016-01-13,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin America,1.0,2015-12-24,Premium Economy,Couple Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Virgin America,1.0,,Economy Class,Solo Leisure,1,False,5.0,4.0,5.0,5.0,5.0,5.0,Low
Virgin America,9.0,2015-12-12,Economy Class,Solo Leisure,1,False,4.0,4.0,4.0,4.0,4.0,5.0,High
Virgin America,1.0,2015-10-25,Economy Class,Business,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin America,5.0,2015-10-19,Economy Class,Couple Leisure,0,False,2.0,4.0,3.0,2.0,3.0,3.0,Medium
Virgin America,8.0,2015-10-12,Economy Class,Couple Leisure,1,False,4.0,4.0,2.0,4.0,5.0,4.0,High
Virgin America,2.0,2015-10-07,Economy Class,Solo Leisure,0,False,3.0,1.0,1.0,4.0,1.0,2.0,Low
Virgin America,3.0,2015-10-04,Economy Class,Family Leisure,0,False,4.0,1.0,2.0,1.0,3.0,3.0,Low
Virgin America,4.0,,Economy Class,Solo Leisure,0,False,4.0,1.0,1.0,4.0,1.0,3.0,Medium
Virgin America,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,4.0,4.0,5.0,4.0,Low
Virgin America,9.0,2015-09-20,Economy Class,Solo Leisure,1,False,5.0,5.0,4.0,5.0,5.0,4.0,High
Virgin America,8.0,2015-08-17,Economy Class,Family Leisure,1,False,4.0,5.0,3.0,5.0,4.0,4.0,High
Virgin America,6.0,,Economy Class,Family Leisure,1,False,3.0,4.0,4.0,3.0,3.0,3.0,Medium
Virgin America,9.0,2015-07-12,First Class,Solo Leisure,1,False,5.0,5.0,4.0,5.0,4.0,4.0,High
Virgin America,4.0,,Economy Class,Family Leisure,0,False,2.0,2.0,1.0,2.0,1.0,3.0,Medium
Virgin America,1.0,2015-06-13,Economy Class,Solo Leisure,1,False,4.0,5.0,5.0,1.0,5.0,5.0,Low
Virgin America,8.0,2015-06-04,Economy Class,Unknown,1,False,5.0,4.0,5.0,1.0,5.0,4.0,High
Virgin America,4.0,2015-05-27,Economy Class,Unknown,0,False,2.0,5.0,0.0,1.0,2.0,2.0,Medium
Virgin America,9.0,2015-05-20,Economy Class,Unknown,1,False,4.0,4.0,4.0,1.0,3.0,4.0,High
Virgin America,1.0,,Economy Class,Unknown,1,False,5.0,5.0,5.0,1.0,5.0,4.0,Low
Virgin America,2.0,2015-04-14,First Class,Unknown,0,False,2.0,2.0,1.0,1.0,0.0,2.0,Low
Virgin America,1.0,2015-03-19,Economy Class,Unknown,1,False,4.0,4.0,4.0,1.0,4.0,5.0,Low
Virgin America,2.0,2015-03-17,Economy Class,Unknown,0,False,4.0,1.0,0.0,1.0,2.0,4.0,Low
Virgin America,9.0,2015-01-19,Economy Class,Unknown,1,False,4.0,5.0,4.0,1.0,4.0,5.0,High
Virgin America,5.0,2015-01-19,Economy Class,Unknown,1,False,4.0,2.0,1.0,1.0,4.0,3.0,Medium
Virgin Australia,7.0,2023-07-26,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,High
Virgin Australia,7.0,2023-06-28,Business Class,Solo Leisure,1,True,3.0,4.0,4.0,4.0,4.0,3.0,High
Virgin Australia,1.0,2023-06-27,Economy Class,Couple Leisure,0,True,1.0,5.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,8.0,2023-06-13,Business Class,Solo Leisure,1,True,4.0,4.0,3.0,5.0,2.0,3.0,High
Virgin Australia,6.0,2023-06-13,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,Medium
Virgin Australia,1.0,2023-03-27,Economy Class,Family Leisure,0,True,2.0,2.0,1.0,1.0,1.0,2.0,Low
Virgin Australia,7.0,2023-03-26,Economy Class,Solo Leisure,1,True,3.0,5.0,2.0,5.0,2.0,3.0,High
Virgin Australia,7.0,2023-03-26,Economy Class,Solo Leisure,1,True,3.0,5.0,2.0,4.0,2.0,3.0,High
Virgin Australia,1.0,2023-03-24,Economy Class,Solo Leisure,0,False,1.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,2023-03-20,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,7.0,2023-03-20,Economy Class,Couple Leisure,1,True,4.0,4.0,3.0,4.0,2.0,4.0,High
Virgin Australia,7.0,2023-03-16,Business Class,Solo Leisure,0,True,3.0,4.0,4.0,3.0,2.0,4.0,High
Virgin Australia,7.0,2023-03-15,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,High
Virgin Australia,7.0,2023-03-15,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,High
Virgin Australia,9.0,2023-03-04,Economy Class,Business,1,False,4.0,5.0,2.0,5.0,2.0,3.0,High
Virgin Australia,8.0,,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,2.0,3.0,High
Virgin Australia,9.0,,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,2.0,3.0,High
Virgin Australia,1.0,2023-02-19,Economy Class,Solo Leisure,0,True,2.0,1.0,2.0,1.0,2.0,3.0,Low
Virgin Australia,8.0,2023-02-18,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,High
Virgin Australia,6.0,2023-02-18,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,Medium
Virgin Australia,6.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,Medium
Virgin Australia,6.0,2023-01-24,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,Medium
Virgin Australia,7.0,2023-01-24,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,5.0,2.0,3.0,High
Virgin Australia,3.0,2023-01-15,Economy Class,Couple Leisure,0,False,2.0,3.0,2.0,1.0,1.0,2.0,Low
Virgin Australia,8.0,2023-01-06,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,4.0,2.0,4.0,High
Virgin Australia,6.0,2023-01-06,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,Medium
Virgin Australia,1.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,2.0,1.0,Low
Virgin Australia,9.0,2022-12-24,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,5.0,2.0,5.0,High
Virgin Australia,7.0,,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,1.0,,Economy Class,Couple Leisure,0,False,2.0,3.0,2.0,1.0,1.0,1.0,Low
Virgin Australia,1.0,2022-12-13,Business Class,Business,0,False,3.0,2.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,2022-12-06,Economy Class,Solo Leisure,0,True,4.0,2.0,1.0,1.0,2.0,2.0,Low
Virgin Australia,8.0,2022-11-30,Business Class,Couple Leisure,1,True,5.0,5.0,4.0,4.0,2.0,4.0,High
Virgin Australia,1.0,2022-11-26,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,5.0,1.0,1.0,Low
Virgin Australia,2.0,2022-11-25,Economy Class,Business,0,False,3.0,1.0,2.0,5.0,2.0,1.0,Low
Virgin Australia,1.0,2022-11-15,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,7.0,2022-11-08,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,4.0,High
Virgin Australia,7.0,2022-11-08,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,4.0,High
Virgin Australia,5.0,2022-11-08,Economy Class,Solo Leisure,0,False,3.0,4.0,1.0,5.0,3.0,1.0,Medium
Virgin Australia,1.0,2022-10-30,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,2.0,2.0,1.0,Low
Virgin Australia,1.0,,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,2.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,3.0,2022-10-16,Economy Class,Couple Leisure,0,False,3.0,3.0,3.0,1.0,3.0,3.0,Low
Virgin Australia,9.0,2022-10-13,Business Class,Business,1,True,5.0,5.0,5.0,5.0,4.0,5.0,High
Virgin Australia,1.0,2022-10-11,Economy Class,Couple Leisure,1,True,3.0,5.0,4.0,5.0,3.0,4.0,Low
Virgin Australia,7.0,2022-10-10,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,8.0,2022-10-04,Business Class,Solo Leisure,1,True,4.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,7.0,2022-10-04,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,High
Virgin Australia,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,1.0,,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,2.0,2.0,3.0,Low
Virgin Australia,1.0,2022-09-27,Economy Class,Family Leisure,0,True,1.0,3.0,1.0,1.0,1.0,2.0,Low
Virgin Australia,7.0,2022-09-25,Economy Class,Couple Leisure,1,True,1.0,3.0,3.0,3.0,2.0,3.0,High
Virgin Australia,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,7.0,,Economy Class,Solo Leisure,0,False,3.0,2.0,1.0,3.0,1.0,1.0,High
Virgin Australia,2.0,2022-09-19,Economy Class,Couple Leisure,0,True,1.0,2.0,1.0,1.0,1.0,3.0,Low
Virgin Australia,2.0,2022-09-16,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,1.0,2022-09-15,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,9.0,2022-09-06,Business Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,High
Virgin Australia,4.0,2022-09-04,Premium Economy,Business,0,False,2.0,4.0,2.0,4.0,1.0,3.0,Medium
Virgin Australia,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,2.0,5.0,2.0,3.0,Low
Virgin Australia,1.0,2022-08-30,Economy Class,Solo Leisure,0,False,3.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,2022-08-13,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,7.0,2022-08-12,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,7.0,2022-08-12,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,High
Virgin Australia,5.0,,Economy Class,Family Leisure,0,True,4.0,2.0,1.0,2.0,1.0,2.0,Medium
Virgin Australia,1.0,2022-07-29,Economy Class,Business,0,True,1.0,1.0,1.0,2.0,1.0,1.0,Low
Virgin Australia,1.0,2022-07-27,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,1.0,2022-07-24,Business Class,Business,0,True,1.0,2.0,1.0,1.0,2.0,1.0,Low
Virgin Australia,9.0,2022-07-18,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,2.0,3.0,High
Virgin Australia,1.0,2022-07-13,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,2.0,2022-07-10,Economy Class,Family Leisure,0,False,4.0,5.0,4.0,2.0,5.0,3.0,Low
Virgin Australia,1.0,2022-07-09,Economy Class,Family Leisure,0,False,2.0,3.0,3.0,1.0,4.0,1.0,Low
Virgin Australia,1.0,2022-07-06,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,8.0,,Business Class,Couple Leisure,1,True,4.0,4.0,2.0,3.0,5.0,4.0,High
Virgin Australia,1.0,2022-06-19,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,7.0,2022-06-15,Business Class,Couple Leisure,1,True,3.0,5.0,3.0,3.0,1.0,4.0,High
Virgin Australia,7.0,2022-06-13,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,3.0,2.0,3.0,High
Virgin Australia,7.0,2022-06-13,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,High
Virgin Australia,7.0,2022-06-13,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,3.0,High
Virgin Australia,8.0,2022-06-13,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,4.0,2.0,4.0,High
Virgin Australia,1.0,,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,5.0,2022-05-14,Economy Class,Solo Leisure,0,False,3.0,4.0,2.0,2.0,2.0,3.0,Medium
Virgin Australia,1.0,2022-05-13,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,1.0,2022-05-12,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,1.0,2022-04-28,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,7.0,2022-04-27,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,7.0,2022-04-27,Business Class,Solo Leisure,1,True,4.0,5.0,3.0,4.0,2.0,3.0,High
Virgin Australia,1.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,2.0,2022-04-18,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,3.0,Low
Virgin Australia,7.0,2022-04-06,Economy Class,Solo Leisure,0,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,5.0,2022-03-25,Business Class,Solo Leisure,0,True,4.0,5.0,3.0,1.0,2.0,1.0,Medium
Virgin Australia,8.0,,Economy Class,Solo Leisure,1,True,4.0,3.0,1.0,4.0,4.0,4.0,High
Virgin Australia,3.0,2022-03-20,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Virgin Australia,6.0,2022-02-20,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,4.0,2.0,3.0,Medium
Virgin Australia,7.0,2022-02-20,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,2.0,3.0,High
Virgin Australia,1.0,2022-02-18,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Virgin Australia,3.0,2022-02-07,Economy Class,Business,0,True,2.0,4.0,2.0,2.0,3.0,2.0,Low
Vistara,8.0,2023-07-04,Business Class,Business,1,False,5.0,5.0,5.0,4.0,4.0,5.0,High
Vistara,1.0,,Premium Economy,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Vistara,5.0,,Economy Class,Business,1,True,2.0,2.0,1.0,5.0,2.0,3.0,Medium
Vistara,1.0,,Business Class,Business,0,True,3.0,4.0,3.0,1.0,2.0,1.0,Low
Vistara,1.0,,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2023-06-14,Economy Class,Family Leisure,0,True,2.0,1.0,1.0,2.0,2.0,1.0,Low
Vistara,1.0,2023-05-30,Economy Class,Solo Leisure,1,True,4.0,5.0,3.0,5.0,5.0,5.0,Low
Vistara,9.0,,Economy Class,Business,1,False,4.0,5.0,5.0,5.0,5.0,3.0,High
Vistara,1.0,2023-05-17,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Vistara,1.0,2023-04-26,Premium Economy,Family Leisure,1,True,4.0,5.0,5.0,5.0,4.0,5.0,Low
Vistara,9.0,2023-04-26,Economy Class,Couple Leisure,1,False,5.0,5.0,2.0,5.0,2.0,5.0,High
Vistara,1.0,2023-04-24,Economy Class,Solo Leisure,1,True,4.0,5.0,5.0,4.0,4.0,5.0,Low
Vistara,2.0,,Premium Economy,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Vistara,1.0,2023-04-14,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,Low
Vistara,4.0,2023-04-12,Premium Economy,Couple Leisure,0,True,1.0,1.0,1.0,3.0,3.0,2.0,Medium
Vistara,1.0,2023-04-11,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,4.0,5.0,5.0,Low
Vistara,2.0,2023-04-07,Economy Class,Solo Leisure,0,True,1.0,3.0,4.0,1.0,2.0,3.0,Low
Vistara,2.0,,Economy Class,Family Leisure,0,True,3.0,3.0,1.0,2.0,2.0,2.0,Low
Vistara,1.0,,Business Class,Couple Leisure,0,True,1.0,3.0,1.0,2.0,2.0,1.0,Low
Vistara,2.0,2023-03-28,Premium Economy,Couple Leisure,0,False,5.0,3.0,5.0,1.0,2.0,2.0,Low
